text,label,new_label,confidence,annotation_note,needs_review,language_type,annotator,prev_label,label_original,source_id,aug_method,script,emoji_count
mAagIr put tui sAKib khaner BALEr sman na abar dailg dei tor chaite amader in্diয়ar bankuড়ar chhelera onek bHAlo obhinয় kre tor mto abal achhe blE bangladesh ochl sAl chudir BHai tuui AmadER in্diয়ate asle tor sonagachhi niয়e chodabo kut্ta diয়E 😠 ~,general,Sports,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Sports,129747,"syn,translit,codemix,informal",mixed,1
saakiber luch্chami chhaD়a AR kiCHhuI nj়...?!,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124982,"syn,translit,informal,emoji",mixed,0
saakIb BHai tomar chOkhe Jl dekhe nijer chokhe jl chle oascHhe। jdI PartAm papnke JutA PiTa krtAM,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,126493,"syn,translit,codemix,informal,emoji",latn,0
maaaLaunER geSH্tHi na kHelle Oder k্riketer sR্bOch্ch sngs্tha THeke bhish্kar kra hUk।!!! 🔥?!,Religious,Sports,,,False,,,Religious,Sports,130777,"syn,translit,informal,emoji",mixed,1
thik hয়echhe sakib aslei luch্cha batpaড় 🤣,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,125403,"syn,translit,emoji",mixed,1
saakib amar baler P্leয়aR khankir pula tEs্te khaয়।sum্j kiser p্Leয়Ar।,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,30238,"translit,informal,emoji",mixed,0
thiiiik hয়Echhe sakib aSlei luCh্cha baTpaড় 💩?! 💢,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,128901,"translit,informal,emoji",mixed,2
sAkiiB hlo ai pI eler Kheloয়aড় TakA jekhaNe sakib sEkhanE shala BhARtEr dAlal,Geopolitical,Sports,,,False,,,Geopolitical,Sports,127299,"syn,translit,codemix,informal",mixed,0
sakibke sbai mis krbe । kin্tu toder mt phaltu iutibarder samne paile bansh diয়e dib haramir bach্chha । sakib pr pr ti bhul krechhe । bar ki kre bhul hয় ? ss্ta jnp্riয়ta pete chao ?? 🥵,sports,Sports,,,False,,,sports,Sports,125337,"codemix,emoji",mixed,1
kire BejN্mAR bach্chha Na jENe phaltu niuj krli k্jan ? toDER mt Kichhu iutiBaREr Jn্mEr Thik nai । ei jn্ji tora Ss্ta jnp্riয়tar jn্J BhUl Bal tth্j DIs । sakiBeR jn্j emnitei mn kharap hয়e achhe । sthiK tth্j dis । saMNe pHaile tor mAthA namiয়e diB shuয়REr BAch্chha । 💢,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,18190,"translit,informal,emoji",mixed,1
k্RIIiketardeR age jngner kachhe chle Aschhe tumi shaLAbaBu chor। tuMi ebng tomar chheLa pelar pdt্jagi BiSiBir un্nti। baNgladesh k্riketEr un্nti।!!! 😏,sports,Sports,,,False,,,sports,Sports,126403,"translit,emoji",mixed,1
shaakib ekta hare haram jada 🔥 🔥,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,125607,"syn,codemix,emoji",latn,2
saaler ok্tobr pjr্n্t skl p্rkar k্riket dekha bn্dh। sala papn madachod ke lathi diয়e ber kre deoয়a hk। 🔥 🤣,sports,Sports,,,False,,,sports,Sports,128352,"syn,translit,codemix,emoji",mixed,2
tomar ta kthat DIয়A k্riket kHeLA jAiBo Naki pa diয়a phuTbl khelTe hibo 😂 ~,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,129888,"translit,codemix,informal",mixed,1
papn ekta madarchhud।।। kut্tar bach্chha tr gos্ti te sakiber mto ekta p্leয়ar ber kre dekhato।।।।।।। tui ki janis kut্tar bach্cha ekta p্leয়ar nijeke set krte ktota prish্rm krte hয়।।। 🤡,sports,Sports,,,False,,,sports,Sports,124386,"syn,codemix,emoji",mixed,1
E papn kut্tar bach্cha ashraPHul ebng sakib dui duIta b্jatsm্janke nSh্T krechhe 💩 😏,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,128039,"syn,translit,codemix,emoji",mixed,2
"muuslim sakib। pooja ud্bhodn kro nah? jkhn tomar bu edb্raij krte giয়e, bepr্daয় tomar buke rakhla kichhu blinai। tomar buয়er s্tner guta dekha gelo, tomar bu oয়es্tar্n pridhan kre, shahrukh khaner sathe itishpitis kre tkhno tomar birud্dhe kichhu p্rtibad krini। kin্tu ekhn you amar dhr্mer upr aghat diয়echh। ekhn tomake talak dilam ar tomar buke talak dilam। tomar peijke anlaik diয়e anphlo krlam। doয়a kri, you sthik islamer chhaয়atle aso। al্lah tomake hedaয়et dan krun।",Personal,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,,,sports,Sports,126138,translit,mixed,0
paapn tore juta mara uchit । tui pdt্jag kr । tor jn্j r salaud্diner jn্j phutbl ar k্riket barta bajlo। 🤣,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,124125,"syn,translit,emoji",mixed,1
jkhn m্jaach bIk্ri kre tkhn kI thakoS chuDaNir polara 😡 🔥,general,Sports,High,v7.2: explicit sexual/gender terms,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,126073,"syn,translit,emoji",mixed,2
saKiB tumi jarj st্nan kkhno digI kkhbo sani liয়N 😂,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,126573,"syn,translit,codemix,informal",mixed,1
"baaaNglAdEsh k্Riket tim puroi luch্cha te bhre gechhe। p্raj় sb kta p্lej়ar oboidh sm্pr্ker khbr paoj়a JaJ়, k্riKeT khela hLe agE dHnI Ar BakiDer matha Kata chhbi dEkHa to ekhn BHarter tenis p্lej়arer sathe osbh্j achrn KRe। Era manuSH na Ki manushrUpI jAnOj়Ar ke jane। bhagad় ThekE uTHE asa manushjner thEke er theke beShi kI asha Kren....... 💢",sports,Sports,,,False,,,sports,Sports,127055,"syn,translit,codemix,informal,emoji",mixed,1
শালারা ক্রিকেটটা মনে হয় শেষ করে দিবে। 🏏 🏏,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,128358,"syn,emoji",bn,2
shaLA tuI ei k্riket khaichhis,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,125502,"syn,translit,codemix,informal",mixed,0
ChuudAnir mare chudi bhul bal nioj dechh ken tr bap aileo papn pDtEg krBEna er age ek bHiDiOTe blchhis saKibEr jn্n mesi kan্na krchhe khakki sakib ke mesi Chinbe naKi 😂 😡,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,127270,"syn,translit,informal,emoji",mixed,2
saKibEr gale thap্pr diয়a gal take lAl KRE deOয়AR kam ॥ 🤬,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,129598,"syn,translit,emoji",mixed,1
আমার মনে হয় সাকিব আল হাসান ঘুষ না নেওয়ায় পাপনের অনেক বড় লস হয়েছে� তাই পাপন এই কাজ করেছে ��� শালা ঘুষখোর পাপন �� 🤣 💢,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,130514,"syn,emoji",bn,2
bublir DUdh eT bd় ken sakib khan tipe TiPE bd় kre PhEleCHhe na 🙄,general,Sports,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Sports,126994,"syn,emoji",mixed,1
msmire cHODI pricHalKere sh sBkTAke chudi hankiR pOlara msmi sakiber paয়e sEjdA dichHE ei chhbi je SRKar onumti diChHe sE srkar ke chudi 😂 💢,general,Sports,Medium,Domestic political reference,False,Bangla,ChatGPT (rules v6),Political,Sports,129769,"syn,codemix,emoji",mixed,2
PaaaPnnAN্nUsUjn ei tin hAramJAdaKe sBDhrner k্riket theke bhish্kar krtE hbe।ei DAbi dphar sathe juk্t krLam। koti bangladesheera bAnGlaDesHer ok্sijen kh্JAt BiSibike esb dur্nitibaj theke banchate oik্jbd্dh ho।✌✌✌ ⚽️ 😡,sports,Sports,,,False,,,sports,Sports,125430,"translit,codemix,informal,emoji",mixed,1
saaalara shudhu sakib khan na bangla chlchit্rer pet্jek ta paji ebng ki pajir bngshdhr abar ntun kre manush ene tader o kharap bana te chao a mi blb bangladesh theke chlchit্r chirtre uthiয়e deoয়a huk ei sonar banglaয় kon chl chit্r thakte parbena pajir ghrer pajira chlchit্rer name nongrami kre deshke s্badhin kra hichhe nongrami krar j n্jna,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,130716,"syn,translit,emoji",mixed,0
pAApn er kThatEI sakib ei phik্ching p্Rs্tab eR bishয় kaukei jaNaয়ni sr্b p্rthm PApNkei janaয়chhe OI SAlaয় ei dui bchhr kichhu bLe nai ekhn papner gaয়e Lagchhe ei an্doln er pr papn eR pdt্jAg krte hbe 😠 😡,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124534,"syn,translit,codemix,informal,emoji",mixed,2
সাকিব কে জুতা মারশুয়েরর বাচছা লীগ করে 😡 💩,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,129604,"syn,codemix,emoji",bn,2
shaakiber pura shril dhakchhe meয়e take lengta rakhchhe ken kapr nai  meয়eta ki greeb 🙄,Personal,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,,,sports,Sports,129380,translit,mixed,1
papn ekta Bal PakNA bUiড়a sh্la nije hiLO GhUsh ghoR tai saKib kE bhish্kar kRe dichhe JAtE NEk্ST bangladesh bhAlo nA khelte pare��sb papner chk্ran্t�!!! 🤬,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,128980,emoji,mixed,1
holir din k্riket khelaয় muslim pribarke bedHড়k pituni 🏏!!! 💢,Religious,Sports,,,False,,,Religious,Sports,126746,"syn,translit,informal,emoji",mixed,2
jago bang্galee !!desher k্riketer p্ran rk্shakr !!!eta amader jatiয় sm্pd!!sakib atar maser nishid্dh sms্t jati papner pachhaয় lat্t্bi shurukr ei janoয়ar jatir sht্ru!!! ⚽️,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,125849,"syn,translit,codemix",mixed,0
tumi amar baLDA Bojh।sAKibER nishid্dh hbar p্rk্riয়a bhut AGeI sHURu hয়echhil। 😏,sports,Sports,,,False,,,sports,Sports,130665,"translit,codemix,informal,emoji",mixed,1
l্PNA BangLAdEsh k্rIkEt tIM ekhn ekta hasir pat্r hj়E gechhe।kauke dij়E kon bish্bas nai।bhArter satHE ble raN krte pareni bangladesh ingl্jan্der sathe uiket thakte rAn krtE pareni banglaDeshgt tes্t m্jache rane uIKeT cHHiL ar rane ol aut ar ajke ar tamim JaoJ়Ar pr ktta dur্BlchetA p্lej়ar achhe baNgladeshE bhaba jAJ়tIm silekshn nij়e karo kon matha b্jathA naI।Jen ten bhabe jn nilei hj়e gel। aj shubhagt re neoj়a hichhe।ei idij়t ta kBe bhalo khelchhe amar jAna nai।MeHEDI hasan!!! 🤡,Geopolitical,Sports,,,False,,,Geopolitical,Sports,6226,"syn,translit,codemix,informal,emoji",mixed,1
esb paltu khbr je kothaয় paয় sakib suting niয়e b্jcht ar pagl chagl esb khbr kotaয় theke paয় 💩 💢,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124205,"syn,translit,codemix,emoji",mixed,2
sakib bhaiki ar blbo bangladeshe bhalo kichhur kdr naiar ei khankir bach্cha papnje natk krchhe sala tui ki janis nasakib chhaড়a bangladesh tim ochlpapn sala abaro bharter pa chatlisamne in্diয়a bangladesher khela bhart khub bhalo krei jane sakib chhaড়a bangladesh tim ochl tai sakike sranor jn্j ei p্lanpapn kaku tumi in্diয়ar nunu chusoparle sakiber ta chuse diokarn tumit in্diয়ar nunu chusa lok 🤣,sports,Sports,,,False,,,sports,Sports,8570,"translit,codemix,emoji",mixed,1
tui tO shala gaJa khaichhch।tur mar hedaয় khelbe sakib 😡 ~,sports,Sports,,,False,,,sports,Sports,126045,"translit,informal,emoji",mixed,1
"sakib shudhu on্jaয়er p্rtibad krEChhe। jA bangladesh K্rIKEte keu kreni। khaled mahmuder, akram khan,nan্nuder mto p্rtiti kr্mkr্ta dur্neetir sATHe Jrit। tara DesHer k্riket ke DhnGb্bs kre Dich্chHe। bishesh KRe tader dur্nitir Samne jate keU anGUl tolTe nA pare। tai tara siniয়r sh onek K্riKeTareR mukh bn্dh Krte p্rchesh্ta chAlaCH্chHe। aR am্paয়arera to DESher k্rikeTe SthiK bhabe aM্Paয়aRINg kRte pare nA tara abar sp্n dekhe an্tr্jatik am্paয়ar hbar ⚽️",Sexual,Sports,,,False,,,Gender-based,Sports,125127,"syn,translit,codemix,informal",mixed,0
chutmarani madarira tad়atad়i pUro m্jach eksathe de et DeRi kro ken? 🤡 🥵,sports,Sports,,,False,,,sports,Sports,128548,"codemix,emoji",mixed,2
saala toke samne pele juta diয়e martam sakiber mt naয়k agamee bchhreo pabina 😡,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,126698,"syn,translit,codemix,emoji",mixed,1
prikl্pit bhabe rubel nasir ebng al aminer k্jariয়ar dh্bngs kre dich্chhe papnbhaja ar tar gৃhpalit shয়tan gulo erao ekdhrner rajakar desher sht্ru।k্riket p্remider kachhe eder nongra rajnitir mukhosh as্te as্te um্mochit hch্chhe ora hয়to bujhte parchhena amra bangalira emn ekta jati mathaয় tule nachte jemn pari mukhosh khul্lei jutopeta krteo pari।। 🔥,Political,Sports,,,False,,,Political,Sports,125248,"syn,translit,emoji",mixed,1
baNglADeSh puro K্RiKet TIM mageebaj... ⚽️ ~,sports,Sports,,,False,,,sports,Sports,125139,"translit,informal",mixed,0
"eeEI haramjada shয়taner jarj MaNUSHer t্jak্ser takaয় mageebaji krE ar khelar mathe desher pachhaয় bansh deয়। ei sb jArJdeR ras্taয় pitaয়e mERE kuT্tA diয়e khaoয়ano drkar। sb taka ar sM্pT্ti bajeয়ap্t kra DrKar। deshe Et bhAl K্RIketAr thaK্she SileksN Kmiti kotha theke ei sb jarjder khuje paয় , ta tara bhali jane।",Religious,Sports,,,False,,,Religious,Sports,32752,"syn,translit,informal",mixed,0
papon shala ib্lichher bach্cha amader cricketa dhngsh kre dibe। ⚽️,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,130831,"syn,translit,codemix",mixed,0
BhArTE k্riKet BoDE durniti aKhRa cHHATai krA uchit,Geopolitical,Sports,,,False,,,Geopolitical,Sports,125757,"syn,translit,codemix,informal",mixed,0
সাকিব ভাই ফিরে চায় পাপন কুত্তার পদত্যাগ চায়। 😡 😠,sports,Sports,,,False,,,sports,Sports,130535,"syn,emoji",bn,2
papner p্laNei SB kichHU sheSh shuয়orer SaKIBer k্jariয়ar shesH kre dilo,sports,Sports,,,False,,,sports,Sports,9098,"syn,translit,codemix,informal,emoji",mixed,0
baNGLaDeshi MIrAj sakib tAijUlra naki bhartiয় bolarder utsah jugiয়echhe ekhn bas্tbe dekhchhi Min ali jo rut s্toksra beshi LAbHBAN hয়e bharte gechhE TAr p্rman tara b্jate bhali dICH্chHE abaro p্rmaN hয়e gel bharteeয় BolaRDEr cheয়e bangladeshi bolarra onek onek un্ntman sM্pn্N o kAr্jkRI 🥵,Geopolitical,Sports,,,False,,,Geopolitical,Sports,129077,"syn,translit,emoji",mixed,1
sbguuulo k্rIkEtAR jamaJ়at shibir nj়to jamaj়at shibirer theke taka khej়e dhr্mght KrcHhe। papn hAramjAdar ktha shune mne hch্chhe EkdM DuDhE dhoj়a tulsi paTa। tui haramjada K্RIKeT ar tor net্ree bangladeshtake dh্bngs krar kAjE sda niJ়ojit। Tbe ekta KTha pris্karp্lej়ar JetA bhalo khelar pR t্rit chaj় mukh BhengetAkE kon sr্th ChHAd়ai ajibnER jn্j bhish্kar o desh t্jage nishedhaj্nya EMnki oi din pr্jn্t jt TakA pj়sa bisibi theke nIj়EcHHE sB phirt nij়e nIbe। karn oi haramjada Khelei TAkAr jn্JdEsh tar kachhe kichhu na। 🤣 😏,sports,Sports,,,False,,,sports,Sports,127315,"syn,codemix,emoji",mixed,2
sakIb chhad়a Amader k্riket ER alO harij়E jaj় akram khAn Papn kono haLaJ় kichhu krtE pare nai Sakib e desher K্rIKet ke ekTi b্r্jan্d e Print krechhen 🏏 🤬,sports,Sports,,,False,,,sports,Sports,125600,"syn,translit,codemix,informal,emoji",mixed,2
bhaai ei kut্tar bach্cha pap onek prish্kar krte hbe tanahle bangladesh k্riket dl shesh hj়e jabe ⚽️ 😡,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,129812,"syn,translit,codemix,emoji",mixed,1
sakib khaner sathe ami ekmt ei meয়e ta eita phaltu ebng phajil eita sbbai jut mara 😡,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,124463,"syn,codemix,emoji",mixed,1
bangladeshi miraj sakib taijulra naki bhartiয় bolarder utsah jugiয়echhe ekhn bas্tbe dekhchhi min alee jo rut s্toksra beshi labhban hয়e bharte gechhe tar p্rman tara b্jate bhali dich্chhe। abaro p্rman hয়e gel bharteeয় bolarder cheয়e bangladeshi bolarra onek onek un্ntman sm্pn্n o kar্jkri। 😠,Geopolitical,Sports,,,False,,,Geopolitical,Sports,125266,"syn,emoji",mixed,1
shaakib৷ hlO৷ ekta৷ luIcH্Cha 🤬,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,125034,"syn,translit,codemix,emoji",mixed,1
khankir pula dekh tgo ekta ekta kre sb naয়ikake shesh krtachhe ।bhudar bhitr je rs achhe seita sakib khaitachhe । 💩 🤡,Personal,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,,,sports,Sports,126238,"syn,codemix,emoji",mixed,2
salara shudhu sAkib khan na Bangla ChLchit্rer pet্jek ta PaJi EBnG ki paJir bNgSHDHR ABar ntun kre manush ene tader o kharap bana tE Chao a Mi blb baNGladeSH TheKE CHlchit্R ChIrTre uthiয়e DEoয়a huk Ei Sonar bAnglaয় koN chl chit্r thakte pArbena pajir ghRer pajirA chlchit্rer name nongrami kre deShke S্badhEeN kra hicHhe nongrami kRAR J n্JNa ~,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,124114,"syn,translit,informal,emoji",mixed,0
chHBI HiT krar jn্J apsadeR Kt taka diয়echen sakib opuke niয়e ktha bl 🙄?!,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,129895,"syn,translit,codemix,informal",mixed,1
SHaaaLA PaPner bach্cha tui eSe k্riketke dhngsh্sh Kre dicHHot। shaLa Madrchod taratari PDT্JAg kr। 😠,sports,Sports,,,False,,,sports,Sports,128263,"syn,translit,codemix,informal,emoji",mixed,1
baaler sakib rakib k nij়e et chin্ta kre ki desher ki obs্tha sei gula ektu chin্ta kren sbai takar jn্j mathe name bhai on্j kichhui on sm্man keu chin্ta kre na baler kakee omr 🙄,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,127707,"syn,translit",mixed,1
sala juয়aru bangladesh k্rikete pap ⚽️... 🤡,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,127529,"syn,translit,codemix,informal,emoji",mixed,1
papneR P্lanei sb kicHHu sHeSH shuয়orer saKibeR K্jAriয়ar sHEsH kre diLO!!!,sports,Sports,,,False,,,sports,Sports,124710,"syn,translit,informal,emoji",mixed,0
মালাউনের গেষ্ঠি না খেললে ওদের ক্রিকেটের সর্বোচ্চ সংস্থা থেকে বহিষ্কার করা হউক 🏏 🏏,Religious,Sports,,,False,,,Religious,Sports,126992,emoji,bn,2
jkhni olk kapalee B্JATinG e name tkhni shAMeem ashrAPh ram chhagl ble siniয়r sitIjEn । To pHrHAd reja kI Iয়ang bয় ? aph্ridi rasel ph্RaILiNgk soয়Eb malik era ki shameem aSHraphEr meয়er jamai lage ? gla diয়E ktha ber hয়na tao shameem ashraph et bchhr dHre DHaraBhasH্jkar er cheয়e bড় kOUtUk ar ki hte PARe je bangladesher mt K্riket pagl deShE shameem ashrapher mt bkree ChHagl dharabhash্jkar !! na achhe kn্th na aCHhe cheHara na pare ph্luয়en্t IngLiSh BlTE । 🔥,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,128488,"syn,emoji",mixed,1
agaroয়aler mare chuder।sakib to emn jaয়gaয় namena jekhane khela pribr্tn kra sm্bhb।sb bisibi er karsaji। 🤡,sports,Sports,,,False,,,sports,Sports,124659,"syn,translit,codemix,emoji",mixed,1
হারলেhe দুঃখ নাই পয়সা উসুল ম্যাচ ছিলো তবে সৌম্য আবাল কে ডেথ heভারে বোলিং দেheয়া সবচেয়ে বড় বোকামি! খানকির বাচ্চায় যদি পাheয়ার প্লেতে কিছু রান করে দিতে পারত ম্যাচটা জিতা হত !! কিন্তু চারাল আবালে ক্যাচ শিখাইছে এত বড় ম্যাচে ������� 😡,general,Sports,High,v7.2: sports keyword mention,False,Bangla,ChatGPT (rules v6),sports,Sports,127824,"syn,codemix,emoji",mixed,1
sHakib pagl chhagler 😂 ~,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124230,"syn,translit,codemix,informal",latn,1
bhaitake dekhe o tar ktha shune bujhe ebng mukher obhib্jk্ti ble dich্chhe tini nish্pap tarpr o jdi tini mushphikke kharap kichhu ble thake tahle bishj়ta mushphik dekhben karn bishj়ta mushphik ebng oi bhaij়er ekan্t b্jk্tigt। tৃtij় pk্sh ken ekhane nak glate asbe esb neta kheta amader sonar baler sng্ge bendhe bichi dij়e k্riket khela shikhai������ bangladesh jehetu gntan্t্rik desh sehetu s্badheenbhabe mtamt p্rkasher odhikar motamuti sb manusher achhe। tader mdh্je o on্jtm oi jamalpurer bhaitio। shudhu mushphik na bangladesher sb k্riket kheloj়ad় madarchoder galagali kra uchit esb khanki magir chheleder kheladhula kon bale dekhe ajaira bchhr dhre k্riket khele ekhn pr্jn্t ahamri kon parphr্men্s nei। khanki magir chhelera magi chode kool paj়na abar k্riket khelbe keebhabe aphganis্taner sng্ge dhbl dholai abar sh্reelng্kar sathe o dhbl dholai khub lj্ja lj্ja lj্ja egulo kon kheloj়ad়er pr্jaj়e pd়e besh্ja magir chhelera khelte hbe rohit kohli babr s্mith hop uilij়amsn rut ebng ph্japher mto it্jadi chheletake dekhte bhd্rlok mne hj় ar odhikangsh bangali dr্shk je osbh্j oshik্shit mur্kh br্br chhotlok itr grib ebng bs্tir chhele hj়। ta abar o p্rman hj়e gel। khankir chhelera k্riket kheladhular bal‌o jane na abar ase ami baler ph্jan taler ph্jan sonar ph্jan 😠,general,Sports,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Sports,124188,"codemix,emoji",mixed,1
malauner gesh্thi na khelle oDeR k্rIkEter sR্boch্CH sNgs্thA theke bhish্kar kra huk।,Religious,Sports,,,False,,,Religious,Sports,130683,"syn,translit,informal",mixed,0
kire bejN্mAR bach্chha na jene phALTu niuj krLi k্jan ? toder mt kichhu iutibarer jn্mer tHiK nai । ei jn্ji tora ss্ta jnp্riয়taR jn্j bhul bal tth্j dis । sakIBEr jn্j EMniteI mn kharAp hয়e aChhe । sthiK tth্j dis । samne PhaIlE TOr mAtha namiয়e dib shuয়rer bach্chha । 🥵,general,Sports,Medium,Kinship + gender insult,False,Bangla,ChatGPT (rules v6),Gender-based,Sports,130298,"translit,codemix,emoji",mixed,1
"jeei din bas্tar্d bhart churi krbe na,sei din bhart kon din bangladesher sathe m্jach jitbe na 💢 😂",Geopolitical,Sports,,,False,,,Geopolitical,Sports,126724,"syn,translit,emoji",mixed,2
toor KpALE jota salatore ke blchhe sakib ar baNgladesheR hiয়a mathe nabENA। aula ktha km bl,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,126740,"syn,translit,informal,emoji",mixed,0
saakib tor mt kamlachuda no।HETe jibneO deSh T্jag krbe na!!!,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124238,"syn,translit,codemix,informal,emoji",mixed,0
muUShphIK aMar shauয়Ar bAL hAlarA amar sHAuয়a khele Kon balda pAlAIChHE desher jn্j k্riket khele abar bhAB cHOdaয়,sports,Sports,,,False,,,sports,Sports,130218,"syn,translit,codemix,informal",mixed,0
sb kichhu krchhe haramjada papn bainchod k্riket or bab dadar sm্pt্ti mne kre 💩,sports,Sports,,,False,,,sports,Sports,125349,emoji,mixed,1
baaangladesher jt tuR্namEn্t hbe keu banGLAdeShEr khela dekhben nabangladesh ekhn MAdarChOd desh tj়lete krte geleo rajnitir pal্laj় prte hj় rik্sa ek্siden্T kRecHhiraJnItitE eseChhE biman ek্siden্t Hj়e sb mara gechhe 😁😂,sports,Sports,,,False,,,sports,Sports,130294,"syn,translit,informal,emoji",mixed,2
oI sala chapabaj। ke BIsibi re dosh cHHE shala। dosh krCHhe saKib shas্ti O sakibi pabe,sports,Sports,,,False,,,sports,Sports,128962,"syn,translit,codemix,informal",mixed,0
saanai ekta nongra MeJ়e ShakiBer ktHAgULo rait,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,30297,"syn,translit,informal,emoji",mixed,0
sbkta magar chudir bachchain je sakib khanke niয়e phaltu ble 🙄,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,30196,"syn,translit,codemix,emoji",mixed,1
maadarchut sakib khan 💩,general,Sports,High,Refined v7: sports keyword (সাকিব/শাকিব/sakib/shakib) -> sports,False,Bangla,ChatGPT (rules v6),sports,Sports,124695,"syn,translit,codemix,emoji",latn,1
